id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,recencia,frequencia,valor_monetario
8749,1984,Ensino Superior,União estável,37235,1,0,2022-02-01,0,1127,3,61
1650,1960,Pós-graduação,Casado,81843,0,0,2021-04-22,0,1200,17,1643
10377,1958,Pós-graduação,União estável,46692,0,1,2021-06-06,0,1132,11,397
9206,1968,Ensino Superior,União estável,77382,0,1,2022-01-07,0,1047,17,1121
10971,1977,Ensino Superior,Solteiro,37774,2,0,2020-09-03,1,1356,10,473
6398,1974,Ensino Médio,Casado,18393,1,0,2022-03-29,0,1031,6,50
9212,1962,Pós-graduação,Casado,72828,0,1,2021-02-14,0,1115,19,1678
7937,1982,Ensino Superior,Casado,24711,0,0,2022-04-18,0,1037,6,58
839,1975,Pós-graduação,Casado,45503,1,0,2021-09-25,0,1094,7,170
4246,1982,Pós-graduação,Solteiro,6560,0,0,2021-12-12,0,1403,2,373
158,1945,Pós-graduação,União estável,71604,0,0,2021-11-17,1,1030,13,1196
4832,1979,Ensino Superior,Casado,27244,1,0,2022-03-07,0,1159,4,101
5621,1969,Ensino Superior,Casado,48752,1,1,2020-12-12,1,1263,11,316
1945,1962,Ensino Superior,Casado,71434,0,1,2021-09-18,0,1228,14,1400
5147,1948,Ensino Superior,Solteiro,90842,0,0,2021-07-29,0,1232,17,1424
2535,1978,Pós-graduação,Casado,88097,1,0,2020-08-18,1,1199,14,844
11039,1975,Ensino Superior,Casado,51948,0,1,2021-09-17,0,1080,9,311
9495,1982,Ensino Superior,União estável,71853,0,0,2021-05-08,0,1230,8,1149
9635,1983,Pós-graduação,Casado,35876,0,0,2022-04-20,0,1180,6,129
2173,1952,Ensino Superior,Viúva/Viúvo,40049,0,1,2021-10-16,0,1347,4,32
942,1982,Ensino Superior,Solteiro,39660,1,0,2020-08-08,1,1200,10,299
9386,1962,Ensino Superior,União estável,50127,0,1,2022-05-29,0,1038,11,320
5510,1977,Pós-graduação,Casado,43263,0,1,2020-11-21,0,1094,11,441
873,1949,Pós-graduação,Casado,62845,1,1,2020-10-01,1,1297,13,1178
2253,1990,Ensino Superior,Casado,18929,0,0,2021-02-16,0,1196,5,85
5181,1982,Ensino Médio,Solteiro,24367,1,0,2021-03-20,0,1535,3,24
979,1975,Ensino Superior,Solteiro,33249,1,0,2021-02-20,0,1302,5,112
10390,1959,Ensino Médio,Casado,26887,0,1,2021-02-10,0,1167,4,30
4698,1983,Pós-graduação,Casado,50150,0,0,2021-06-20,0,1115,12,410
7793,1976,Ensino Superior,União estável,62061,0,1,2021-08-31,0,1070,17,800
1745,1962,Pós-graduação,Divorciado,85696,0,0,2021-05-03,1,1025,13,1313
10590,1956,Pós-graduação,União estável,76542,0,0,2021-03-30,0,1084,14,1483
5080,1993,Ensino Superior,Solteiro,70515,0,0,2021-10-21,1,1105,10,1258
8369,1987,Ensino Superior,União estável,18227,1,0,2020-11-08,0,1609,2,28
5232,1965,Ensino Superior,Casado,69139,0,1,2022-01-27,0,1167,9,227
2407,1982,Ensino Superior,Casado,69109,0,0,2020-11-09,1,1237,13,1555
3834,1962,Ensino Superior,Solteiro,69627,0,1,2021-03-17,0,1353,19,861
7912,1978,Ensino Superior,Casado,38136,1,0,2021-04-22,0,1426,5,103
7712,1946,Pós-graduação,Solteiro,62159,0,0,2022-04-28,0,1023,16,634
1065,1963,Ensino Superior,Solteiro,80695,0,0,2021-12-29,0,1042,10,1918
7275,1971,Pós-graduação,Solteiro,33316,1,1,2021-10-04,0,1343,6,131
1343,1968,Ensino Superior,União estável,58554,1,1,2020-09-26,0,1131,14,586
1384,1992,Ensino Médio,Casado,17256,1,0,2021-11-23,0,1298,4,62
9967,1974,Ensino Superior,Divorciado,53034,1,1,2021-05-30,0,1210,13,447
6181,1950,Ensino Médio,União estável,52203,0,0,2020-07-31,0,1278,19,939
10507,1977,Ensino Médio,Divorciado,59601,0,1,2021-07-25,0,1210,9,797
2674,1958,Pós-graduação,Solteiro,75154,0,1,2020-09-04,1,1245,12,1143
2698,1976,Ensino Superior,Solteiro,47025,0,1,2021-11-07,0,1058,11,415
3231,1973,Ensino Superior,Casado,37971,1,0,2021-11-25,0,1097,4,30
4096,1968,Pós-graduação,Divorciado,41335,1,0,2021-12-26,0,1076,8,187
10476,1958,Ensino Superior,Casado,67267,0,1,2022-05-13,0,1085,8,251
5948,1975,Ensino Superior,Solteiro,57338,0,1,2022-04-29,0,1025,9,237
9140,1960,Ensino Médio,União estável,50523,1,1,2021-12-25,0,1070,6,91
10258,1965,Pós-graduação,Solteiro,35791,2,1,2021-05-06,0,1430,4,35
5675,1960,Pós-graduação,Divorciado,50611,0,1,2020-10-04,0,1217,11,493
4743,1969,Pós-graduação,Casado,56242,0,1,2021-03-03,0,1262,19,971
8805,1960,Ensino Superior,Solteiro,48904,0,1,2020-12-02,0,1247,11,371
1542,1975,Ensino Superior,Solteiro,56243,1,2,2021-12-30,0,1062,12,396
6770,1985,Ensino Superior,Casado,21355,1,0,2021-08-20,1,1331,4,68
8773,1971,Pós-graduação,União estável,57420,0,1,2021-06-25,0,1150,11,322
10475,1970,Pós-graduação,União estável,,0,1,2021-04-01,0,1319,10,317
10420,1955,Pós-graduação,Divorciado,46390,0,1,2022-05-05,0,1028,7,222
7514,1956,Ensino Médio,União estável,54342,1,1,2021-07-03,0,1368,7,177
2902,1958,Ensino Superior,União estável,,1,1,2020-09-03,0,1495,4,45
4345,1964,Ensino Médio,Solteiro,,1,1,2022-01-12,0,1362,3,21
793,1973,Ensino Superior,Casado,20895,1,0,2020-10-06,0,1303,5,45
10909,1948,Ensino Superior,Casado,92344,0,0,2022-01-15,0,1090,10,1899
3769,1972,Pós-graduação,União estável,,1,0,2022-03-02,0,1121,4,42
8702,1976,Ensino Médio,União estável,26907,1,1,2021-08-20,0,1381,4,22
4791,1980,Ensino Superior,União estável,44964,1,1,2020-12-16,0,1590,4,41
2963,1979,Ensino Superior,União estável,75507,0,0,2022-05-02,0,1032,14,1440
8216,1972,Pós-graduação,Casado,53761,1,1,2021-10-11,0,1318,7,325
8140,1973,Ensino Superior,União estável,22682,1,0,2021-10-03,0,1222,6,95
10146,1972,Pós-graduação,União estável,38887,1,0,2022-03-02,0,1055,4,42
5289,1975,Ensino Médio,Solteiro,41658,1,1,2020-11-09,0,1727,3,72
2587,1972,Pós-graduação,Casado,29791,1,0,2022-05-15,0,1169,5,20
4405,1956,Pós-graduação,Casado,63915,0,2,2021-07-30,0,1201,18,789
8663,1974,Ensino Superior,Divorciado,39996,1,1,2022-05-22,0,1061,3,15
2589,1972,Ensino Superior,Divorciado,26759,1,0,2022-02-07,0,1120,5,59
3421,1968,Pós-graduação,Divorciado,63841,0,1,2021-04-21,0,1136,18,908
10490,1969,Pós-graduação,Casado,51039,1,1,2020-12-10,0,1137,10,417
4094,1961,Ensino Superior,Casado,60544,1,1,2020-08-25,0,1302,10,289
9958,1972,Ensino Superior,Casado,65685,0,1,2022-03-29,0,1037,18,769
2534,1953,Ensino Superior,Casado,37716,0,1,2022-04-21,0,1030,7,188
4188,1957,Ensino Superior,Solteiro,36864,0,1,2020-08-13,1,1216,9,354
6613,1970,Pós-graduação,Casado,44511,1,0,2020-10-12,0,1153,16,727
10827,1967,Pós-graduação,Casado,36947,1,1,2020-08-07,0,1265,7,146
5491,1951,Pós-graduação,União estável,47352,0,1,2021-04-11,0,1102,11,319
8402,1953,Pós-graduação,Casado,67087,0,1,2021-12-17,0,1047,15,794
8783,1950,Ensino Superior,Casado,57045,0,1,2020-09-08,0,1243,13,454
10010,1953,Pós-graduação,Divorciado,36957,1,1,2020-09-06,1,1511,5,152
618,1977,Pós-graduação,Casado,69389,0,1,2020-09-28,0,1206,19,797
9121,1972,Ensino Superior,Casado,80134,1,0,2021-05-20,1,1322,11,1690
361,1969,Pós-graduação,Casado,43142,1,1,2022-02-18,0,1252,3,20
4310,1944,Ensino Superior,Casado,80589,0,0,2022-01-22,1,1036,10,1428
2678,1990,Ensino Superior,Solteiro,34412,1,0,2021-02-13,0,1160,8,209
6376,1979,Ensino Superior,Solteiro,57537,1,0,2021-06-10,0,1160,12,545
524,1966,Ensino Médio,União estável,22634,0,0,2021-01-16,0,1222,4,96
10341,1948,Ensino Superior,União estável,51315,0,0,2022-02-23,0,1182,7,222
5654,1972,Ensino Superior,Casado,36026,2,1,2022-03-16,0,1062,5,61
4098,1973,Ensino Superior,Casado,24639,1,1,2022-01-28,0,1044,6,44
5824,1972,Pós-graduação,União estável,34578,2,1,2022-04-11,0,1159,3,8
7000,1972,Ensino Médio,Solteiro,65704,0,0,2021-10-13,0,1081,12,817
2561,1966,Ensino Superior,Solteiro,63810,0,1,2020-11-11,0,1223,16,1371
5229,1969,Pós-graduação,União estável,54132,0,1,2022-02-16,0,1101,4,42
4086,1959,Ensino Superior,Casado,18690,0,0,2020-12-28,0,1153,3,60
2428,1970,Ensino Superior,Casado,28164,1,0,2021-05-04,0,1347,6,78
8254,1974,Pós-graduação,Casado,34596,1,0,2021-04-13,0,1574,3,23
2836,1972,Pós-graduação,Casado,43269,1,0,2021-09-16,0,1348,3,19
8418,1958,Ensino Médio,Solteiro,38741,1,1,2022-03-30,0,1049,5,61
1362,1972,Ensino Superior,Solteiro,31907,0,0,2021-03-04,0,1231,12,449
7152,1983,Pós-graduação,Casado,27100,1,0,2021-04-05,0,1302,4,37
10033,1973,Ensino Médio,Divorciado,31163,1,0,2022-02-13,0,1176,4,38
9349,1985,Ensino Superior,Casado,92533,0,0,2021-12-19,0,1024,17,1131
274,1973,Ensino Superior,Solteiro,34853,1,1,2021-12-23,0,1113,5,34
3388,1967,Ensino Superior,Divorciado,70844,1,1,2021-10-30,0,1101,11,294
922,1979,Ensino Médio,Casado,31086,1,1,2021-05-04,0,1387,3,48
8588,1961,Ensino Superior,Casado,60544,1,1,2020-08-25,0,1225,10,289
2518,1986,Ensino Médio,União estável,20491,0,0,2021-01-25,0,1631,2,30
574,1964,Ensino Superior,Casado,42523,0,0,2022-04-23,0,1066,5,125
3220,1983,Ensino Superior,Casado,39922,1,0,2021-02-14,0,1154,7,156
5967,1952,Ensino Superior,União estável,33402,1,1,2021-07-18,0,1136,5,70
1183,1949,Pós-graduação,Casado,36408,1,1,2021-09-21,0,1218,3,22
6856,1979,Ensino Superior,União estável,21645,1,0,2020-09-03,1,1439,6,65
4530,1948,Pós-graduação,Viúva/Viúvo,78427,0,0,2020-10-24,1,1133,13,1930
1553,1946,Ensino Superior,União estável,82657,0,0,2021-09-27,0,1065,17,2283
4682,1958,Ensino Superior,Casado,51876,0,0,2021-10-15,0,1126,10,310
8204,1971,Ensino Médio,Casado,78041,0,0,2020-12-16,0,1360,13,1319
5221,1957,Ensino Superior,Casado,52852,0,1,2020-12-01,0,1287,15,879
1232,1982,Pós-graduação,União estável,70038,0,0,2021-10-25,0,1074,12,1244
1927,1973,Ensino Médio,União estável,69401,0,1,2022-03-23,0,1076,9,690
5788,1972,Ensino Superior,União estável,46053,1,0,2021-02-17,0,1251,7,209
6652,1965,Ensino Superior,Casado,77343,0,0,2022-06-09,0,1020,12,1134
6246,1953,Ensino Superior,Solteiro,73892,0,0,2021-11-13,1,1067,11,1507
5975,1967,Pós-graduação,Solteiro,40304,1,0,2021-09-30,0,1288,5,57
6875,1965,Pós-graduação,União estável,32727,0,0,2020-08-28,0,1144,12,529
4399,1969,Ensino Superior,União estável,68695,0,0,2022-06-25,0,1035,11,1091
4042,1971,Ensino Superior,Divorciado,43300,0,1,2020-10-13,1,1249,8,180
2157,1972,Ensino Superior,União estável,26290,1,1,2021-01-12,0,1306,6,77
10133,1970,Ensino Superior,Solteiro,93790,0,0,2022-02-12,1,1038,18,2349
2525,1974,Pós-graduação,Casado,38410,0,0,2020-09-14,1,1290,14,534
8233,1950,Pós-graduação,Viúva/Viúvo,64866,0,1,2022-01-26,0,1039,14,556
9483,1959,Ensino Superior,União estável,57957,0,1,2021-08-19,0,1295,12,637
2945,1955,Pós-graduação,União estável,46015,1,1,2022-04-13,0,1151,4,46
10403,1978,Ensino Superior,União estável,16531,1,0,2022-06-18,0,1049,6,44
5074,1986,Pós-graduação,Casado,28072,1,0,2021-07-08,0,1295,4,47
10524,1963,Pós-graduação,Divorciado,49476,0,1,2021-06-20,0,1214,7,795
4690,1953,Ensino Superior,Casado,50725,0,1,2021-02-13,0,1202,16,586
7521,1952,Ensino Superior,União estável,83844,0,0,2021-05-12,0,1206,15,1574
7196,1950,Pós-graduação,Casado,41145,1,1,2022-02-08,0,1220,3,13
4406,1970,Ensino Superior,União estável,67419,0,1,2021-01-16,0,1234,17,1471
9672,1970,Ensino Médio,Casado,23162,1,1,2021-12-21,0,1365,4,65
4864,1977,Ensino Superior,Casado,34380,1,0,2021-05-02,0,1312,7,175
4706,1966,Ensino Superior,Solteiro,34704,0,1,2021-04-27,0,1446,4,40
4070,1969,Pós-graduação,Casado,94871,0,2,2020-09-01,1,1248,12,1078
25,1958,Ensino Superior,Casado,65148,0,1,2020-11-16,0,1389,13,1115
3697,1954,Ensino Superior,União estável,39898,0,1,2021-02-12,0,1085,7,134
217,1956,Pós-graduação,Solteiro,64857,0,0,2020-11-23,0,1116,17,1540
4220,1970,Pós-graduação,Casado,59892,0,1,2021-11-02,0,1111,5,87
5286,1987,Pós-graduação,Solteiro,41020,0,0,2021-10-28,0,1269,7,217
9559,1961,Pós-graduação,Casado,57072,0,1,2022-01-24,0,1026,20,1034
2849,1979,Ensino Superior,Solteiro,60474,0,1,2021-04-01,0,1104,22,1180
7787,1960,Ensino Superior,União estável,62807,0,1,2020-08-31,0,1424,17,819
3102,1981,Ensino Médio,União estável,19414,1,0,2021-10-16,0,1205,4,32
5868,1980,Ensino Superior,Casado,19107,1,0,2021-08-22,0,1307,4,46
8370,1976,Ensino Médio,União estável,75484,0,1,2020-08-02,0,1262,13,1159
9988,1976,Pós-graduação,Solteiro,70379,0,1,2021-03-03,0,1098,19,860
2939,1970,Pós-graduação,União estável,79419,0,0,2022-06-22,0,1050,8,1631
5529,1946,Pós-graduação,União estável,64014,2,1,2022-06-10,0,1041,13,444
9743,1955,Ensino Superior,Casado,76998,0,1,2021-01-11,0,1204,19,1910
5763,1972,Pós-graduação,União estável,49854,1,0,2021-11-10,0,1022,11,380
3478,1971,Pós-graduação,Casado,60585,1,1,2021-06-24,1,1259,16,736
7494,1950,Pós-graduação,Divorciado,42873,1,1,2021-01-21,0,1152,10,269
1763,1988,Ensino Superior,União estável,87679,0,0,2021-07-27,1,1054,17,2524
7250,1978,Ensino Superior,União estável,57867,1,0,2021-10-01,0,1081,16,612
2005,1990,Ensino Superior,Casado,35765,1,0,2021-12-11,0,1200,6,75
10770,1959,Ensino Superior,Casado,65492,0,0,2022-01-26,0,1039,17,1045
6885,1977,Ensino Superior,Divorciado,32952,1,0,2021-12-01,0,1119,5,55
2072,1969,Pós-graduação,União estável,53374,0,1,2020-08-16,1,1408,13,1064
9463,1959,Ensino Superior,União estável,71706,0,1,2020-11-13,0,1252,16,1443
6318,1988,Ensino Superior,Casado,68487,0,0,2021-01-13,0,1046,22,1366
4093,1975,Pós-graduação,União estável,53253,1,1,2021-02-11,0,1209,9,436
5751,1973,Ensino Médio,Divorciado,31163,1,0,2022-02-13,0,1198,4,38
3340,1977,Ensino Superior,Casado,42014,1,0,2020-08-17,1,1068,13,436
3594,1973,Pós-graduação,Casado,54108,1,1,2020-11-05,0,1243,17,747
3584,1955,Pós-graduação,Solteiro,49667,0,0,2020-08-20,1,1123,10,1396
3643,1974,Pós-graduação,Casado,63206,0,0,2022-03-20,0,1065,10,928
851,1972,Pós-graduação,Casado,57136,1,1,2021-07-09,0,1112,15,642
7706,1975,Ensino Médio,União estável,46772,0,1,2020-11-07,0,1322,16,1048
3967,1971,Pós-graduação,Casado,78931,0,0,2021-10-25,0,1219,15,943
10128,1958,Ensino Superior,União estável,53977,0,1,2021-06-08,0,1148,17,907
486,1988,Ensino Superior,Casado,84219,0,0,2022-02-02,0,1020,13,1198
9,1975,Pós-graduação,Solteiro,46098,1,1,2020-08-18,0,1368,5,120
9451,1965,Ensino Superior,Casado,73538,0,1,2020-11-25,0,1220,19,1658
9264,1986,Ensino Superior,Casado,79529,0,0,2022-04-27,0,1033,13,1638
3865,1977,Ensino Médio,União estável,20981,0,0,2021-04-30,1,1301,5,73
2853,1980,Ensino Superior,Solteiro,51766,1,0,2022-03-11,0,1084,8,275
1490,1962,Ensino Superior,Casado,55759,0,1,2020-11-28,0,1148,18,854
6310,1978,Ensino Superior,Casado,33039,1,0,2021-09-09,0,1085,6,78
10380,1972,Pós-graduação,Casado,37787,1,0,2021-09-20,0,1149,6,106
3887,1970,Ensino Superior,Solteiro,27242,1,0,2020-11-11,1,1204,5,106
4278,1983,Pós-graduação,Solteiro,87188,0,0,2021-06-03,1,1089,16,1923
8643,1971,Ensino Superior,União estável,69930,0,0,2021-05-26,0,1295,16,1662
1998,1976,Ensino Superior,Solteiro,37697,1,0,2022-02-07,0,1026,5,84
10795,1973,Pós-graduação,Casado,37401,1,0,2022-05-06,0,1049,5,48
11110,1973,Ensino Superior,Solteiro,3502,1,0,2021-04-13,0,,,
2408,1976,Ensino Superior,Casado,58597,1,1,2020-11-20,0,1234,16,733
202,1948,Pós-graduação,Viúva/Viúvo,82032,0,0,2022-04-05,0,1028,11,1234
7998,1958,Ensino Superior,União estável,28087,1,1,2020-12-11,0,1231,4,112
830,1987,Pós-graduação,Solteiro,74004,0,0,2022-02-24,1,1089,8,1658
3536,1960,Ensino Superior,União estável,19740,0,1,2021-03-24,0,1295,4,55
6050,1975,Ensino Médio,Casado,57036,0,1,2020-12-11,0,1039,19,1513
125,1958,Ensino Médio,União estável,53083,1,1,2021-05-15,0,1147,10,271
3463,1975,Pós-graduação,Casado,69283,0,1,2022-06-14,0,1020,20,904
2804,1975,Pós-graduação,Solteiro,46098,1,1,2020-08-18,1,1507,5,120
3745,1988,Ensino Médio,Casado,23331,1,0,2020-09-04,0,1292,6,103
9771,1988,Ensino Médio,Solteiro,23331,1,0,2020-10-05,0,1160,10,269
451,1989,Ensino Superior,Solteiro,9255,1,0,2021-12-20,0,1393,3,22
10530,1959,Pós-graduação,Viúva/Viúvo,67786,0,0,2021-12-07,1,1028,9,1156
1079,1971,Pós-graduação,Casado,71969,0,1,2020-10-16,0,1251,12,1086
8920,1967,Pós-graduação,Solteiro,59235,1,0,2021-01-12,0,1042,23,1128
6678,1989,Ensino Superior,União estável,31928,1,0,2022-03-28,0,1033,7,72
3852,1961,Pós-graduação,União estável,74881,1,1,2021-03-08,0,1141,21,964
528,1978,Ensino Superior,Casado,65819,0,0,2020-11-29,0,1244,15,1383
73,1953,Pós-graduação,Solteiro,51411,1,2,2021-05-26,0,1457,3,18
5589,1964,Ensino Superior,Divorciado,51983,0,1,2020-08-31,0,1044,19,793
10212,1986,Pós-graduação,União estável,42386,1,0,2021-01-13,0,1195,6,100
6365,1987,Ensino Médio,Casado,30390,0,0,2021-09-02,0,1247,5,80
5636,1963,Ensino Superior,Solteiro,30983,0,0,2020-11-09,1,1224,7,167
591,1957,Ensino Superior,Viúva/Viúvo,66033,0,1,2021-01-20,0,1212,15,677
2217,1975,Ensino Médio,Casado,37284,1,1,2021-03-29,0,1264,3,23
2544,1951,Pós-graduação,Divorciado,57530,0,1,2021-10-12,0,1218,5,92
7725,1965,Ensino Médio,Casado,76800,0,0,2022-03-08,0,1090,11,641
8091,1956,Ensino Superior,Casado,63943,0,1,2020-09-02,0,1217,12,1106
7321,1962,Ensino Superior,União estável,76081,0,0,2022-05-23,0,1026,8,1033
5462,1974,Ensino Superior,Casado,67445,0,1,2020-08-12,0,1093,21,1174
7791,1967,Pós-graduação,Casado,37054,1,1,2021-09-15,0,1385,4,25
955,1962,Pós-graduação,União estável,47175,1,1,2020-10-28,1,1226,8,240
4037,1976,Ensino Superior,Divorciado,31859,1,0,2021-06-14,0,1426,3,20
6642,1961,Ensino Superior,Divorciado,27215,2,1,2021-01-23,0,1195,6,102
2793,1976,Pós-graduação,Divorciado,70179,0,1,2021-07-21,0,1065,20,1034
5424,1983,Ensino Superior,Casado,39922,1,0,2021-02-14,0,1292,7,156
879,1976,Pós-graduação,Casado,49681,0,2,2021-11-04,0,1074,14,458
9530,1988,Ensino Superior,Casado,24645,1,0,2020-11-01,0,1470,3,17
4828,1954,Ensino Superior,Divorciado,79865,0,1,2022-06-18,0,1029,10,792
10699,1985,Ensino Superior,Casado,44322,1,0,2022-06-16,0,1054,6,92
1497,1952,Ensino Superior,Solteiro,47958,0,1,2021-01-19,0,1330,11,407
7476,1964,Pós-graduação,Solteiro,63972,0,1,2020-12-02,0,1306,15,1269
4390,1954,Ensino Superior,União estável,75315,0,1,2022-04-15,0,1092,17,841
10478,1950,Pós-graduação,Casado,55517,1,1,2020-09-27,1,1187,17,633
1081,1957,Pós-graduação,Casado,75283,1,2,2021-03-27,0,1288,11,1019
4261,1946,Pós-graduação,Solteiro,82800,0,0,2020-11-24,1,1143,19,1315
9916,1954,Ensino Superior,Casado,38998,1,1,2020-11-03,0,1268,5,54
5350,1991,Pós-graduação,Solteiro,90638,0,0,2022-02-13,1,1064,13,2525
8135,1986,Pós-graduação,Casado,27161,1,0,2021-10-28,0,1124,4,52
8685,1977,Ensino Superior,Casado,42014,1,0,2020-08-17,1,1281,13,436
4967,1960,Pós-graduação,União estável,38201,0,1,2021-03-29,0,1149,10,268
2130,1982,Ensino Superior,União estável,45203,2,0,2022-03-23,1,1045,6,147
9298,1947,Pós-graduação,União estável,81574,0,0,2022-04-28,0,1037,12,1798
8175,1992,Ensino Superior,Casado,34935,0,0,2021-06-21,0,1160,6,137
6257,1976,Pós-graduação,Solteiro,60482,0,1,2021-01-23,0,1285,14,507
3790,1956,Ensino Superior,União estável,34633,2,1,2022-01-23,0,1322,3,15
9952,1947,Pós-graduação,União estável,78093,0,0,2021-12-11,0,1208,9,1105
3503,1950,Ensino Superior,Divorciado,82460,0,0,2021-12-02,0,1045,11,974
5223,1966,Pós-graduação,União estável,45903,0,1,2022-04-23,0,1139,5,66
4608,1987,Ensino Superior,Divorciado,81361,0,0,2022-02-25,1,1021,16,778
1626,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,1,1188,3,49
4764,1952,Pós-graduação,União estável,40442,1,1,2020-08-19,1,1469,7,169
2471,1965,Ensino Superior,Casado,61482,0,0,2022-06-27,0,1024,9,299
5892,1980,Ensino Superior,Casado,34968,1,0,2021-04-10,0,1152,8,221
2612,1987,Ensino Superior,Casado,75794,0,0,2021-12-24,0,1030,19,1682
4971,1962,Pós-graduação,União estável,31497,0,1,2020-12-06,0,1350,7,155
5185,1955,Ensino Superior,Casado,74268,0,0,2021-02-14,0,1172,9,892
10069,1988,Ensino Médio,União estável,13724,1,0,2020-08-31,0,1251,4,58
2262,1965,Pós-graduação,União estável,45143,0,1,2021-08-26,0,1046,11,311
1131,1967,Pós-graduação,Solteiro,52569,0,1,2022-04-05,0,1074,6,95
1041,1973,Pós-graduação,Solteiro,48432,0,1,2020-10-18,1,1283,13,424
24,1960,Pós-graduação,União estável,17144,1,1,2022-02-15,0,1062,7,47
3409,1984,Ensino Superior,Solteiro,36108,1,0,2021-10-15,0,1162,11,339
7022,1971,Ensino Superior,Casado,76445,1,0,2020-09-28,0,1110,15,1410
7943,1975,Pós-graduação,Casado,36663,1,0,2022-04-25,0,1110,4,35
5272,1965,Pós-graduação,Casado,53843,0,1,2021-06-27,0,1223,11,562
5453,1956,Pós-graduação,Casado,90226,0,0,2020-09-26,0,1365,16,2352
2565,1955,Pós-graduação,Divorciado,70638,0,0,2021-06-01,0,1127,14,1334
800,1960,Ensino Superior,União estável,44512,1,1,2021-08-30,0,1271,4,32
11092,1961,Ensino Superior,Casado,27116,1,1,2022-03-02,0,1156,5,41
5062,1963,Pós-graduação,Casado,54072,1,1,2021-07-27,0,1403,4,39
8969,1977,Ensino Superior,Casado,71855,0,1,2021-01-16,0,1331,16,1141
4656,1990,Ensino Médio,Solteiro,51250,1,0,2021-03-30,0,1066,14,710
4480,1973,Pós-graduação,Casado,60432,0,1,2022-03-09,0,1035,12,401
9971,1964,Pós-graduação,Casado,65526,0,1,2022-04-11,0,1025,12,506
6729,1988,Ensino Superior,Solteiro,68655,0,0,2020-08-10,0,1161,15,1538
1773,1978,Ensino Médio,Casado,12393,0,0,2020-12-04,0,1519,5,57
9242,1990,Ensino Superior,Solteiro,64509,0,0,2021-08-17,1,1086,15,1722
1764,1975,Ensino Superior,Solteiro,33955,1,0,2021-08-09,0,1076,10,270
6215,1977,Ensino Superior,Casado,31353,1,1,2021-12-29,1,1133,3,31
10099,1984,Ensino Superior,Casado,55434,1,0,2021-10-05,0,1196,18,882
5423,1983,Ensino Superior,União estável,28359,1,0,2021-10-27,0,1441,3,16
940,1987,Ensino Superior,Solteiro,57100,1,0,2022-05-18,0,1029,10,311
3011,1965,Ensino Superior,Casado,69139,0,1,2022-01-27,0,1047,9,227
3298,1956,Pós-graduação,Casado,52973,0,1,2020-11-08,0,1122,18,1152
8286,1965,Pós-graduação,União estável,51717,0,1,2021-08-20,0,1405,7,122
9668,1971,Ensino Superior,Casado,18793,1,0,2021-01-12,0,1376,6,77
5120,1982,Ensino Médio,União estável,66664,0,0,2020-09-25,0,1302,11,1289
6097,1959,Ensino Superior,Solteiro,50664,1,1,2021-01-16,0,1115,14,561
7019,1963,Ensino Superior,União estável,54414,1,1,2021-01-23,0,1119,8,211
7408,1952,Pós-graduação,Casado,54549,0,1,2022-03-03,0,1055,9,233
8041,1971,Pós-graduação,Viúva/Viúvo,47111,0,1,2020-09-08,0,1237,13,1092
252,1963,Pós-graduação,Divorciado,41003,0,0,2021-03-17,0,1182,14,601
9986,1982,Ensino Superior,União estável,19444,1,0,2022-02-22,1,1071,6,54
3276,1976,Ensino Médio,União estável,36301,1,0,2021-10-25,0,1300,6,78
3859,1947,Pós-graduação,União estável,73059,0,1,2021-08-31,0,1177,22,1095
3570,1969,Pós-graduação,União estável,42731,1,0,2021-10-21,0,1099,9,244
3783,1959,Pós-graduação,Casado,52854,1,1,2022-03-24,0,1161,6,116
10207,1978,Ensino Superior,União estável,22775,1,0,2021-06-19,0,1535,3,15
10906,1948,Pós-graduação,União estável,46681,0,2,2021-10-08,0,1337,8,425
3427,1955,Pós-graduação,Casado,59821,0,1,2021-04-12,0,1101,18,734
5209,1954,Ensino Superior,Divorciado,50002,0,1,2021-06-17,0,1119,15,638
10711,1945,Ensino Superior,Casado,69755,0,0,2021-10-02,0,1188,15,894
10785,1969,Ensino Superior,Casado,44078,1,1,2022-06-19,0,1167,5,41
2814,1976,Pós-graduação,União estável,30560,1,0,2021-06-27,0,1465,4,31
6866,1969,Pós-graduação,União estável,35924,1,1,2022-03-23,0,1207,4,34
1665,1964,Pós-graduação,Divorciado,64140,0,2,2021-09-23,1,1074,8,1750
6575,1981,Ensino Superior,União estável,56386,1,1,2020-10-27,0,1073,16,612
3829,1979,Ensino Médio,União estável,24594,1,0,2021-12-10,0,1322,4,29
3091,1981,Ensino Médio,União estável,75774,1,0,2022-05-02,0,1058,15,823
10141,1960,Pós-graduação,Divorciado,39228,0,0,2021-05-10,0,1435,3,20
5177,1974,Pós-graduação,Casado,58494,0,1,2021-12-12,0,1034,12,396
7005,1981,Ensino Superior,Solteiro,58684,0,0,2022-06-16,0,1019,17,813
6409,1967,Ensino Superior,Divorciado,57136,0,0,2021-05-18,1,1113,14,1179
7485,1950,Pós-graduação,Viúva/Viúvo,56551,1,1,2022-05-07,0,1089,6,138
8079,1982,Ensino Superior,Casado,22448,1,0,2022-02-26,0,1084,5,55
